date,platform,campaign_name,objective,ad_id,ad_name,state,region,device,age_group,gender,impressions,reach,link_clicks,spend_inr,conversions,revenue_inr,likes,comments,shares,saves,video_plays
2025-06-18,Instagram,Monsoon Launch,Traffic,AD1390,Stories 5,Delhi,North,Mobile,18-24,Male,49061.0,34723.0,886.0,2671.0,31.0,35611.0,520.0,68.0,54.0,61.0,701.0
2025-06-18,Instagram,Monsoon Launch,Traffic,AD1391,Stories 4,Karnataka,South,Mobile,25-34,Male,126267.0,91188.0,3247.0,7282.0,41.0,79058.0,900.0,141.0,79.0,104.0,1308.0
2025-06-18,Instagram,Summer Sale,Conversions,AD1392,Stories 2,Gujarat,West,Desktop,55+,Female,113567.0,74049.0,1362.0,8804.0,68.0,125743.0,2601.0,435.0,235.0,368.0,3979.0
2025-06-18,Instagram,Monsoon Launch,Traffic,AD1393,Stories 4,West Bengal,East,Mobile,18-24,Male,63678.0,24813.0,1119.0,3541.0,21.0,22876.0,720.0,116.0,69.0,111.0,1081.0
2025-06-18,Instagram,Brand Awareness,Engagement,AD1394,Short Video 2,Rajasthan,North,Desktop,35-44,Male,39923.0,17055.0,513.0,2451.0,2.0,1691.0,690.0,105.0,51.0,107.0,5027.0
2025-06-18,Instagram,Clearance Event,Conversions,AD1395,Carousel 5,Rajasthan,North,Mobile,25-34,Female,79596.0,44064.0,1146.0,6023.0,61.0,61069.0,1127.0,171.0,102.0,150.0,1592.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1396,Short Video 1,Gujarat,West,Mobile,55+,Unknown,74417.0,51876.0,950.0,6300.0,40.0,51058.0,1443.0,233.0,118.0,210.0,9645.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1397,Stories 1,Rajasthan,North,Mobile,25-34,Male,68388.0,23995.0,804.0,5831.0,40.0,26970.0,819.0,122.0,55.0,119.0,1229.0
2025-06-19,Facebook,Brand Awareness,Engagement,AD1398,Static Image 1,Karnataka,South,Mobile,25-34,Female,39862.0,20464.0,593.0,2372.0,1.0,1389.0,450.0,79.0,31.0,52.0,678.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1399,Static Image 5,Telangana,South,Desktop,35-44,Female,25413.0,17553.0,112.0,2066.0,7.0,8409.0,427.0,81.0,30.0,45.0,618.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1400,Carousel 2,West Bengal,East,Mobile,35-44,Male,72531.0,29286.0,723.0,6648.0,40.0,48098.0,96.0,14.0,4.0,13.0,153.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1401,Stories 2,Delhi,North,Mobile,25-34,Female,74824.0,51135.0,1097.0,5916.0,41.0,45963.0,1460.0,247.0,121.0,173.0,2128.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1402,Static Image 3,Uttar Pradesh,North,Mobile,35-44,Male,92255.0,54753.0,749.0,5171.0,37.0,43289.0,1011.0,188.0,75.0,127.0,1549.0
2025-06-19,Facebook,Summer Sale,Conversions,AD1403,Stories 1,Telangana,South,Desktop,18-24,Female,34122.0,15992.0,304.0,3308.0,6.0,12663.0,351.0,72.0,38.0,55.0,582.0
2025-06-19,Facebook,Brand Awareness,Engagement,AD1404,Carousel 3,Delhi,North,Mobile,18-24,Male,131965.0,67490.0,1620.0,10421.0,3.0,2896.0,429.0,70.0,41.0,62.0,646.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1405,Carousel 5,Gujarat,West,Desktop,25-34,Female,62011.0,41581.0,618.0,4687.0,35.0,47144.0,175.0,25.0,20.0,25.0,264.0
2025-06-19,Facebook,Brand Awareness,Engagement,AD1406,Static Image 3,Tamil Nadu,South,Desktop,18-24,Male,133899.0,49114.0,1103.0,9649.0,11.0,12871.0,87.0,17.0,12.0,12.0,119.0
2025-06-19,Facebook,Summer Sale,Conversions,AD1407,Carousel 5,Kerala,South,Desktop,25-34,Male,117396.0,53261.0,414.0,8948.0,24.0,48499.0,1802.0,314.0,154.0,243.0,2719.0
2025-06-19,Facebook,Clearance Event,Conversions,AD1408,Stories 3,Gujarat,West,Desktop,18-24,Female,67256.0,25741.0,688.0,4910.0,42.0,54324.0,1027.0,179.0,95.0,148.0,1616.0
2025-06-19,Facebook,Brand Awareness,Engagement,AD1409,Static Image 5,Karnataka,South,Desktop,18-24,Female,75518.0,55212.0,636.0,3704.0,9.0,11481.0,967.0,182.0,90.0,138.0,1511.0
2025-06-19,Facebook,Brand Awareness,Engagement,AD1410,Carousel 1,Karnataka,South,Mobile,45-54,Female,42599.0,21184.0,426.0,2800.0,8.0,18535.0,727.0,116.0,60.0,98.0,1096.0
2025-06-19,Instagram,Monsoon Launch,Traffic,AD1411,Stories 2,Gujarat,West,Desktop,55+,Male,39513.0,26190.0,591.0,2275.0,1.0,836.0,890.0,175.0,85.0,104.0,1339.0
2025-06-19,Instagram,Monsoon Launch,Traffic,AD1412,Carousel 3,Kerala,South,Desktop,25-34,Female,144355.0,105011.0,2613.0,8090.0,22.0,51881.0,2095.0,373.0,174.0,303.0,3071.0
2025-06-19,Instagram,Clearance Event,Conversions,AD1413,Carousel 3,Rajasthan,North,Desktop,25-34,Female,91438.0,50745.0,1252.0,6736.0,57.0,76965.0,783.0,135.0,64.0,110.0,1135.0
2025-06-19,Instagram,Brand Awareness,Engagement,AD1414,Short Video 1,Karnataka,South,Mobile,35-44,Female,81420.0,48940.0,1306.0,4084.0,3.0,2677.0,1104.0,200.0,92.0,157.0,9750.0
2025-06-19,Instagram,Brand Awareness,Engagement,AD1415,Stories 5,Telangana,South,Desktop,18-24,Female,83340.0,42497.0,687.0,4896.0,17.0,22194.0,1606.0,295.0,129.0,219.0,2480.0
2025-06-19,Instagram,Brand Awareness,Engagement,AD1416,Short Video 5,Rajasthan,North,Desktop,35-44,Female,111868.0,81542.0,1358.0,5141.0,34.0,54887.0,1039.0,177.0,69.0,132.0,12903.0
2025-06-19,Instagram,Brand Awareness,Engagement,AD1417,Short Video 2,West Bengal,East,Mobile,35-44,Female,128126.0,60081.0,2393.0,8367.0,26.0,20192.0,2494.0,389.0,211.0,322.0,16563.0
2025-06-19,Instagram,Summer Sale,Conversions,AD1418,Carousel 1,Kerala,South,Desktop,18-24,Male,102364.0,52146.0,1217.0,6198.0,74.0,128635.0,551.0,93.0,57.0,74.0,839.0
2025-06-19,Instagram,Brand Awareness,Engagement,AD1419,Stories 2,Kerala,South,Desktop,25-34,Male,88690.0,35974.0,1236.0,4049.0,3.0,5382.0,1944.0,339.0,155.0,252.0,2844.0
2025-06-20,Facebook,Clearance Event,Conversions,AD1420,Carousel 3,Kerala,South,Desktop,35-44,Female,66890.0,49915.0,891.0,4809.0,64.0,75246.0,1051.0,163.0,75.0,126.0,1567.0
2025-06-20,Facebook,Monsoon Launch,Traffic,AD1421,Stories 3,West Bengal,East,Desktop,18-24,Male,105002.0,66322.0,2077.0,6919.0,17.0,29980.0,2462.0,423.0,179.0,326.0,3788.0
2025-06-20,Facebook,Summer Sale,Conversions,AD1422,Stories 3,Gujarat,West,Mobile,25-34,Male,75217.0,47547.0,1229.0,5673.0,66.0,86986.0,963.0,180.0,69.0,137.0,1436.0
2025-06-20,Facebook,Clearance Event,Conversions,AD1423,Stories 1,Delhi,North,Desktop,25-34,Female,22010.0,16494.0,365.0,1638.0,23.0,25444.0,303.0,49.0,22.0,41.0,431.0
2025-06-20,Facebook,Monsoon Launch,Traffic,AD1424,Static Image 1,Karnataka,South,Mobile,35-44,Male,75300.0,42801.0,1075.0,4934.0,20.0,24903.0,751.0,137.0,64.0,91.0,1101.0
2025-06-20,Facebook,Brand Awareness,Engagement,AD1425,Stories 4,Telangana,South,Desktop,18-24,Male,71863.0,39732.0,918.0,5173.0,7.0,6174.0,605.0,104.0,57.0,95.0,912.0
2025-06-20,Facebook,Summer Sale,Conversions,AD1426,Short Video 2,Rajasthan,North,Mobile,18-24,Female,52750.0,38403.0,825.0,4518.0,59.0,131777.0,1149.0,205.0,103.0,139.0,6862.0
2025-06-20,Facebook,Summer Sale,Conversions,AD1427,Carousel 5,West Bengal,East,Mobile,55+,Male,69569.0,34543.0,383.0,6000.0,24.0,38107.0,324.0,49.0,38.0,47.0,516.0
2025-06-20,Facebook,Brand Awareness,Engagement,AD1428,Static Image 5,Tamil Nadu,South,Desktop,18-24,Female,72948.0,53250.0,506.0,5424.0,4.0,4257.0,302.0,40.0,20.0,37.0,460.0
2025-06-20,Facebook,Clearance Event,Conversions,AD1429,Short Video 1,Karnataka,South,Mobile,18-24,Female,50634.0,27120.0,923.0,3627.0,44.0,59145.0,758.0,134.0,69.0,106.0,6313.0
2025-06-20,Instagram,Clearance Event,Conversions,AD1430,Static Image 4,Kerala,South,Mobile,35-44,Female,74957.0,37649.0,1127.0,5307.0,57.0,57251.0,1100.0,182.0,79.0,147.0,1565.0
2025-06-20,Instagram,Brand Awareness,Engagement,AD1431,Short Video 3,Uttar Pradesh,North,Desktop,25-34,Male,65309.0,25951.0,805.0,4029.0,16.0,11718.0,621.0,124.0,55.0,73.0,7489.0
2025-06-20,Instagram,Brand Awareness,Engagement,AD1432,Static Image 5,Rajasthan,North,Desktop,55+,Female,46332.0,23793.0,437.0,2146.0,1.0,1501.0,507.0,75.0,42.0,68.0,731.0
2025-06-20,Instagram,Monsoon Launch,Traffic,AD1433,Carousel 2,Delhi,North,Mobile,55+,Female,117514.0,82444.0,2825.0,6279.0,34.0,76375.0,1289.0,178.0,93.0,185.0,1889.0
2025-06-20,Instagram,Monsoon Launch,Traffic,AD1434,Stories 5,Telangana,South,Mobile,35-44,Female,28560.0,10249.0,515.0,1436.0,14.0,17634.0,471.0,60.0,39.0,61.0,695.0
2025-06-20,Instagram,Clearance Event,Conversions,AD1435,Static Image 1,Kerala,South,Desktop,35-44,Male,101958.0,65292.0,1001.0,6594.0,53.0,73851.0,814.0,142.0,93.0,104.0,1219.0
2025-06-20,Instagram,Summer Sale,Conversions,AD1436,Stories 5,Delhi,North,Desktop,35-44,Female,95223.0,37049.0,1050.0,8269.0,68.0,124001.0,1427.0,253.0,122.0,206.0,2374.0
2025-06-20,Instagram,Clearance Event,Conversions,AD1437,Static Image 1,Gujarat,West,Mobile,45-54,Female,87942.0,65496.0,874.0,5415.0,34.0,48973.0,287.0,52.0,23.0,44.0,454.0
2025-06-20,Instagram,Clearance Event,Conversions,AD1438,Stories 5,Gujarat,West,Mobile,35-44,Male,45286.0,24556.0,914.0,3264.0,57.0,59834.0,887.0,142.0,66.0,119.0,1350.0
2025-06-21,Facebook,Monsoon Launch,Traffic,AD1439,Carousel 3,West Bengal,East,Desktop,25-34,Male,41063.0,30459.0,591.0,2543.0,11.0,7752.0,150.0,27.0,11.0,13.0,229.0
2025-06-21,Facebook,Clearance Event,Conversions,AD1440,Stories 4,Gujarat,West,Mobile,18-24,Female,45625.0,32842.0,573.0,4086.0,34.0,39270.0,972.0,160.0,97.0,136.0,1482.0
2025-06-21,Facebook,Summer Sale,Conversions,AD1441,Stories 4,Karnataka,South,Mobile,25-34,Male,25616.0,16668.0,299.0,1892.0,20.0,42011.0,387.0,55.0,30.0,48.0,541.0
2025-06-21,Facebook,Monsoon Launch,Traffic,AD1442,Short Video 1,Kerala,South,Desktop,18-24,Female,27642.0,18937.0,371.0,2309.0,1.0,2336.0,473.0,85.0,55.0,76.0,3461.0
2025-06-21,Facebook,Summer Sale,Conversions,AD1443,Carousel 3,Gujarat,West,Desktop,18-24,Female,61072.0,41815.0,860.0,3795.0,26.0,61473.0,557.0,79.0,34.0,73.0,834.0
2025-06-21,Facebook,Summer Sale,Conversions,AD1444,Stories 3,Delhi,North,Desktop,35-44,Female,22661.0,14554.0,277.0,1756.0,13.0,29635.0,320.0,47.0,22.0,42.0,436.0
2025-06-21,Facebook,Summer Sale,Conversions,AD1445,Carousel 1,Karnataka,South,Mobile,18-24,Male,117327.0,56225.0,467.0,8237.0,23.0,42940.0,106.0,16.0,6.0,14.0,189.0
2025-06-21,Facebook,Clearance Event,Conversions,AD1446,Stories 2,Tamil Nadu,South,Mobile,35-44,Female,81453.0,39086.0,1355.0,6839.0,68.0,76283.0,693.0,109.0,58.0,111.0,1081.0
2025-06-21,Facebook,Monsoon Launch,Traffic,AD1447,Static Image 3,West Bengal,East,Mobile,18-24,Male,82403.0,54845.0,1137.0,6148.0,15.0,35940.0,1012.0,172.0,86.0,131.0,1573.0
2025-06-21,Facebook,Summer Sale,Conversions,AD1448,Carousel 5,Gujarat,West,Desktop,45-54,Male,29235.0,15520.0,245.0,2520.0,16.0,32483.0,184.0,47.0,17.0,30.0,368.0
2025-06-21,Facebook,Monsoon Launch,Traffic,AD1449,Short Video 4,Karnataka,South,Mobile,35-44,Male,60425.0,23670.0,927.0,3924.0,1.0,1729.0,987.0,176.0,69.0,131.0,7357.0
2025-06-21,Facebook,Monsoon Launch,Traffic,AD1450,Carousel 3,Kerala,South,Desktop,35-44,Male,79767.0,33075.0,1100.0,4455.0,0.0,0.0,810.0,113.0,61.0,101.0,1116.0
2025-06-21,Facebook,Summer Sale,Conversions,AD1451,Stories 1,Karnataka,South,Mobile,35-44,Female,51357.0,27560.0,740.0,3884.0,29.0,50657.0,890.0,128.0,67.0,105.0,1384.0
2025-06-21,Instagram,Brand Awareness,Engagement,AD1452,Static Image 1,Delhi,North,Desktop,35-44,Male,158543.0,104863.0,1939.0,10308.0,33.0,41840.0,202.0,28.0,11.0,35.0,282.0
2025-06-21,Instagram,Monsoon Launch,Traffic,AD1453,Short Video 3,Uttar Pradesh,North,Desktop,35-44,Female,124366.0,90536.0,2069.0,8011.0,44.0,48617.0,2733.0,483.0,260.0,376.0,16804.0
2025-06-21,Instagram,Monsoon Launch,Traffic,AD1454,Static Image 4,Uttar Pradesh,North,Mobile,35-44,Male,95758.0,57480.0,1438.0,5549.0,28.0,45618.0,617.0,106.0,38.0,75.0,847.0
2025-06-21,Instagram,Monsoon Launch,Traffic,AD1455,Static Image 4,West Bengal,East,Desktop,18-24,Female,64326.0,40541.0,829.0,3598.0,16.0,19753.0,774.0,130.0,81.0,98.0,1232.0
2025-06-21,Instagram,Summer Sale,Conversions,AD1456,Stories 1,Gujarat,West,Desktop,18-24,Female,43884.0,30366.0,597.0,2642.0,28.0,53460.0,871.0,135.0,65.0,124.0,1334.0
2025-06-21,Instagram,Brand Awareness,Engagement,AD1457,Static Image 1,Uttar Pradesh,North,Mobile,35-44,Female,57304.0,39963.0,932.0,3444.0,3.0,4267.0,39.0,10.0,4.0,12.0,68.0
2025-06-21,Instagram,Summer Sale,Conversions,AD1458,Static Image 5,Rajasthan,North,Mobile,18-24,Male,97681.0,57636.0,1328.0,5845.0,44.0,72061.0,1803.0,305.0,177.0,228.0,2562.0
2025-06-21,Instagram,Clearance Event,Conversions,AD1459,Stories 1,Uttar Pradesh,North,Desktop,35-44,Female,81586.0,59090.0,937.0,6298.0,56.0,67768.0,564.0,88.0,51.0,70.0,816.0
2025-06-21,Instagram,Clearance Event,Conversions,AD1460,Carousel 4,Delhi,North,Mobile,35-44,Female,23162.0,17355.0,211.0,1837.0,9.0,9924.0,192.0,18.0,13.0,21.0,266.0
2025-06-21,Instagram,Brand Awareness,Engagement,AD1461,Carousel 1,Karnataka,South,Desktop,18-24,Female,75648.0,32587.0,976.0,4581.0,6.0,7534.0,530.0,82.0,43.0,67.0,869.0
2025-06-22,Facebook,Brand Awareness,Engagement,AD1462,Carousel 5,Delhi,North,Mobile,25-34,Male,110967.0,70707.0,959.0,6266.0,2.0,1301.0,860.0,143.0,60.0,115.0,1305.0
2025-06-22,Facebook,Summer Sale,Conversions,AD1463,Static Image 1,Telangana,South,Mobile,45-54,Male,57137.0,20025.0,376.0,4816.0,16.0,26851.0,644.0,116.0,57.0,94.0,1007.0
2025-06-22,Facebook,Brand Awareness,Engagement,AD1464,Static Image 5,Kerala,South,Mobile,18-24,Male,60117.0,38680.0,698.0,2718.0,14.0,21957.0,833.0,128.0,63.0,119.0,1234.0
2025-06-22,Facebook,Monsoon Launch,Traffic,AD1465,Short Video 1,West Bengal,East,Desktop,25-34,Female,46182.0,26169.0,564.0,3141.0,10.0,14726.0,650.0,115.0,55.0,94.0,5543.0
2025-06-22,Facebook,Monsoon Launch,Traffic,AD1466,Static Image 3,Gujarat,West,Mobile,35-44,Female,101570.0,67131.0,1398.0,6349.0,18.0,32806.0,1633.0,271.0,146.0,203.0,2482.0
2025-06-22,Facebook,Summer Sale,Conversions,AD1467,Static Image 5,Gujarat,West,Desktop,18-24,Male,50462.0,18957.0,720.0,4186.0,49.0,81032.0,723.0,109.0,59.0,102.0,1024.0
2025-06-22,Facebook,Clearance Event,Conversions,AD1468,Carousel 1,West Bengal,East,Desktop,18-24,Female,56748.0,28972.0,671.0,4744.0,33.0,32260.0,569.0,86.0,50.0,75.0,907.0
2025-06-22,Facebook,Brand Awareness,Engagement,AD1469,Static Image 2,Kerala,South,Desktop,35-44,Female,127411.0,53406.0,907.0,10065.0,11.0,12026.0,2007.0,337.0,145.0,241.0,2926.0
2025-06-22,Facebook,Monsoon Launch,Traffic,AD1470,Carousel 4,Uttar Pradesh,North,Mobile,18-24,Female,59194.0,42405.0,651.0,3871.0,13.0,14395.0,369.0,75.0,31.0,52.0,588.0
2025-06-22,Facebook,Summer Sale,Conversions,AD1471,Static Image 2,West Bengal,East,Desktop,25-34,Male,42175.0,17073.0,446.0,3559.0,19.0,31918.0,338.0,73.0,26.0,44.0,511.0
2025-06-22,Facebook,Clearance Event,Conversions,AD1472,Short Video 3,Telangana,South,Desktop,18-24,Female,102024.0,55352.0,1387.0,8989.0,74.0,93251.0,958.0,173.0,69.0,125.0,11674.0
2025-06-22,Facebook,Brand Awareness,Engagement,AD1473,Static Image 4,Karnataka,South,Desktop,18-24,Female,79842.0,46866.0,695.0,5110.0,3.0,3116.0,789.0,138.0,76.0,116.0,1227.0
2025-06-22,Instagram,Monsoon Launch,Traffic,AD1474,Stories 3,Telangana,South,Mobile,55+,Male,127687.0,65150.0,2333.0,6327.0,31.0,44048.0,2832.0,444.0,246.0,371.0,4031.0
2025-06-22,Instagram,Brand Awareness,Engagement,AD1475,Short Video 1,Maharashtra,West,Desktop,18-24,Male,47809.0,24381.0,643.0,3466.0,5.0,12588.0,842.0,139.0,67.0,100.0,6047.0
2025-06-22,Instagram,Monsoon Launch,Traffic,AD1476,Short Video 2,Maharashtra,West,Desktop,35-44,Male,74344.0,55117.0,1256.0,4318.0,25.0,73791.0,1156.0,211.0,89.0,159.0,9215.0
2025-06-22,Instagram,Clearance Event,Conversions,AD1477,Static Image 4,Telangana,South,Mobile,18-24,Female,48745.0,24867.0,748.0,2650.0,43.0,40061.0,804.0,124.0,58.0,100.0,1185.0
2025-06-22,Instagram,Monsoon Launch,Traffic,AD1478,Static Image 3,Uttar Pradesh,North,Desktop,35-44,Female,62952.0,39828.0,857.0,3676.0,12.0,23361.0,1039.0,202.0,88.0,130.0,1557.0
2025-06-22,Instagram,Brand Awareness,Engagement,AD1479,Static Image 5,Tamil Nadu,South,Desktop,45-54,Female,134414.0,95871.0,1376.0,7363.0,12.0,17206.0,165.0,32.0,16.0,26.0,260.0
2025-06-22,Instagram,Monsoon Launch,Traffic,AD1480,Carousel 1,Uttar Pradesh,North,Mobile,25-34,Unknown,75401.0,55350.0,1155.0,3735.0,36.0,47542.0,1167.0,198.0,104.0,152.0,1788.0
2025-06-22,Instagram,Brand Awareness,Engagement,AD1481,Stories 1,Karnataka,South,Mobile,45-54,Female,98136.0,72654.0,1410.0,5040.0,13.0,26393.0,1637.0,264.0,143.0,228.0,2425.0
2025-06-22,Instagram,Brand Awareness,Engagement,AD1482,Stories 4,West Bengal,East,Mobile,25-34,Female,76352.0,45352.0,1561.0,4260.0,22.0,32247.0,1593.0,257.0,127.0,202.0,2418.0
2025-06-22,Instagram,Summer Sale,Conversions,AD1483,Carousel 2,Rajasthan,North,Mobile,25-34,Unknown,33201.0,23662.0,431.0,2210.0,27.0,43690.0,373.0,63.0,31.0,53.0,622.0
2025-06-22,Instagram,Brand Awareness,Engagement,AD1484,Short Video 1,Maharashtra,West,Desktop,45-54,Male,130002.0,64314.0,2046.0,7650.0,37.0,52174.0,2357.0,393.0,210.0,328.0,16545.0
2025-06-23,Facebook,Brand Awareness,Engagement,AD1485,Carousel 5,West Bengal,East,Desktop,18-24,Female,42847.0,15028.0,218.0,2544.0,6.0,6020.0,253.0,42.0,24.0,33.0,384.0
2025-06-23,Facebook,Summer Sale,Conversions,AD1486,Stories 5,Kerala,South,Mobile,18-24,Male,90400.0,46798.0,1059.0,5609.0,36.0,51491.0,1972.0,353.0,161.0,275.0,3133.0
2025-06-23,Facebook,Summer Sale,Conversions,AD1487,Short Video 4,Uttar Pradesh,North,Desktop,55+,Male,60664.0,41250.0,784.0,5162.0,44.0,89482.0,1346.0,224.0,127.0,175.0,8197.0
2025-06-23,Facebook,Clearance Event,Conversions,AD1488,Short Video 4,Maharashtra,West,Mobile,18-24,Female,58213.0,27621.0,753.0,5587.0,54.0,56203.0,1189.0,179.0,100.0,152.0,7494.0
2025-06-23,Facebook,Summer Sale,Conversions,AD1489,Short Video 3,Telangana,South,Desktop,18-24,Female,52074.0,27212.0,572.0,4182.0,33.0,49542.0,1234.0,249.0,101.0,138.0,6944.0
2025-06-23,Facebook,Clearance Event,Conversions,AD1490,Carousel 2,Uttar Pradesh,North,Mobile,35-44,Male,47430.0,25086.0,555.0,4059.0,34.0,50641.0,753.0,115.0,60.0,70.0,1039.0
2025-06-23,Facebook,Summer Sale,Conversions,AD1491,Static Image 1,Delhi,North,Desktop,25-34,Female,48453.0,19690.0,530.0,4258.0,20.0,35006.0,681.0,112.0,49.0,89.0,1024.0
2025-06-23,Facebook,Clearance Event,Conversions,AD1492,Carousel 4,Karnataka,South,Mobile,18-24,Male,60366.0,41806.0,442.0,3910.0,28.0,27693.0,520.0,87.0,57.0,50.0,703.0
2025-06-23,Facebook,Monsoon Launch,Traffic,AD1493,Static Image 2,Telangana,South,Desktop,25-34,Female,53834.0,31575.0,577.0,2844.0,9.0,7063.0,635.0,110.0,34.0,91.0,927.0
2025-06-23,Facebook,Brand Awareness,Engagement,AD1494,Stories 5,Karnataka,South,Mobile,55+,Male,32501.0,16063.0,578.0,2442.0,7.0,12042.0,642.0,109.0,66.0,88.0,882.0
2025-06-23,Facebook,Monsoon Launch,Traffic,AD1495,Static Image 3,Karnataka,South,Desktop,18-24,Female,127830.0,92470.0,1928.0,7843.0,45.0,36226.0,2144.0,345.0,173.0,302.0,3206.0
2025-06-23,Facebook,Monsoon Launch,Traffic,AD1496,Static Image 4,Rajasthan,North,Desktop,45-54,Male,51859.0,33887.0,830.0,3554.0,21.0,40587.0,542.0,77.0,38.0,73.0,773.0
2025-06-23,Facebook,Clearance Event,Conversions,AD1497,Short Video 1,Delhi,North,Mobile,25-34,Female,36574.0,15075.0,311.0,3320.0,16.0,17470.0,845.0,115.0,66.0,120.0,4832.0
2025-06-23,Facebook,Brand Awareness,Engagement,AD1498,Carousel 3,West Bengal,East,Mobile,18-24,Female,26769.0,17771.0,241.0,1910.0,10.0,21211.0,153.0,23.0,10.0,18.0,267.0
2025-06-23,Facebook,Brand Awareness,Engagement,AD1499,Static Image 3,West Bengal,East,Desktop,45-54,Male,148373.0,54252.0,1584.0,10140.0,11.0,15087.0,468.0,64.0,27.0,63.0,657.0
2025-06-23,Instagram,Brand Awareness,Engagement,AD1500,Carousel 3,Delhi,North,Mobile,25-34,Female,127061.0,80927.0,1654.0,7607.0,14.0,8968.0,957.0,159.0,82.0,124.0,1454.0
2025-06-23,Instagram,Summer Sale,Conversions,AD1501,Short Video 2,Delhi,North,Desktop,25-34,Female,107328.0,64965.0,1630.0,8977.0,111.0,247890.0,1962.0,346.0,175.0,240.0,13505.0
2025-06-23,Instagram,Brand Awareness,Engagement,AD1502,Carousel 5,Delhi,North,Desktop,18-24,Male,45024.0,29206.0,502.0,2196.0,7.0,9858.0,371.0,60.0,23.0,34.0,520.0
2025-06-23,Instagram,Summer Sale,Conversions,AD1503,Short Video 1,Maharashtra,West,Mobile,35-44,Male,69928.0,37175.0,651.0,5152.0,53.0,95276.0,1509.0,243.0,131.0,208.0,9286.0
2025-06-23,Instagram,Monsoon Launch,Traffic,AD1504,Static Image 4,Kerala,South,Mobile,18-24,Male,36566.0,27018.0,427.0,2239.0,6.0,7262.0,437.0,55.0,31.0,42.0,588.0
2025-06-23,Instagram,Monsoon Launch,Traffic,AD1505,Carousel 5,Rajasthan,North,Desktop,25-34,Female,42936.0,22416.0,886.0,2495.0,5.0,11531.0,266.0,48.0,28.0,53.0,362.0
2025-06-23,Instagram,Monsoon Launch,Traffic,AD1506,Static Image 2,Telangana,South,Desktop,35-44,Female,65455.0,47890.0,1005.0,3343.0,13.0,34412.0,941.0,172.0,79.0,127.0,1481.0
2025-06-23,Instagram,Brand Awareness,Engagement,AD1507,Stories 3,Rajasthan,North,Mobile,25-34,Male,54834.0,20867.0,913.0,2682.0,13.0,9105.0,1037.0,193.0,89.0,148.0,1616.0
2025-06-24,Facebook,Brand Awareness,Engagement,AD1508,Carousel 4,Kerala,South,Desktop,18-24,Male,42514.0,19930.0,332.0,3253.0,0.0,0.0,747.0,124.0,58.0,75.0,1128.0
2025-06-24,Facebook,Summer Sale,Conversions,AD1509,Carousel 1,Uttar Pradesh,North,Desktop,18-24,Female,71896.0,34150.0,713.0,4917.0,25.0,47272.0,398.0,54.0,29.0,47.0,540.0
2025-06-24,Facebook,Monsoon Launch,Traffic,AD1510,Short Video 5,Gujarat,West,Mobile,45-54,Female,74549.0,46124.0,974.0,5109.0,4.0,8255.0,1572.0,262.0,131.0,207.0,9782.0
2025-06-24,Facebook,Summer Sale,Conversions,AD1511,Static Image 4,Tamil Nadu,South,Mobile,25-34,Female,41703.0,29355.0,557.0,3820.0,37.0,64504.0,691.0,121.0,45.0,83.0,960.0
2025-06-24,Facebook,Brand Awareness,Engagement,AD1512,Static Image 4,Karnataka,South,Desktop,35-44,Female,59441.0,21227.0,255.0,3684.0,0.0,0.0,810.0,138.0,66.0,109.0,1145.0
2025-06-24,Facebook,Brand Awareness,Engagement,AD1513,Stories 5,Maharashtra,West,Desktop,18-24,Male,56635.0,40984.0,630.0,3604.0,8.0,6407.0,1065.0,175.0,87.0,146.0,1617.0
2025-06-24,Facebook,Clearance Event,Conversions,AD1514,Short Video 1,Gujarat,West,Mobile,35-44,Female,28051.0,10866.0,351.0,2172.0,34.0,41268.0,601.0,111.0,44.0,70.0,3609.0
2025-06-24,Facebook,Monsoon Launch,Traffic,AD1515,Short Video 3,Rajasthan,North,Mobile,25-34,Female,121321.0,64107.0,2068.0,7288.0,17.0,38924.0,2167.0,336.0,175.0,267.0,15403.0
2025-06-24,Facebook,Monsoon Launch,Traffic,AD1516,Stories 1,Kerala,South,Mobile,55+,Female,96838.0,59448.0,1393.0,6348.0,11.0,11778.0,1106.0,193.0,78.0,172.0,1601.0
2025-06-24,Facebook,Summer Sale,Conversions,AD1517,Carousel 1,Kerala,South,Desktop,45-54,Unknown,37638.0,27389.0,348.0,2888.0,12.0,24863.0,33.0,5.0,4.0,7.0,49.0
2025-06-24,Instagram,Summer Sale,Conversions,AD1518,Short Video 5,West Bengal,East,Mobile,25-34,Male,86636.0,30845.0,959.0,5253.0,56.0,88237.0,1417.0,245.0,107.0,199.0,10839.0
2025-06-24,Instagram,Brand Awareness,Engagement,AD1519,Short Video 4,Kerala,South,Mobile,45-54,Female,148729.0,71363.0,2145.0,9584.0,43.0,92890.0,1474.0,243.0,131.0,192.0,17098.0
2025-06-24,Instagram,Clearance Event,Conversions,AD1520,Short Video 3,Tamil Nadu,South,Desktop,18-24,Female,65674.0,41425.0,1013.0,5193.0,54.0,55418.0,803.0,128.0,73.0,139.0,7878.0
